SalesMonth,ProductName,TotalSales,TotalUnits
2025-08,Forsonide,595018.53,1099
2025-08,Galvecta,563298.4,1663
2025-08,Galvecta Plus,6903336.92250001,13704
2025-08,Gouric,91927929.2924998,151978
2025-08,Histalis,2408355.915,12808
2025-08,Inosita,15056778.970999,14682
2025-08,Inosita Plus,142059035.912516,161506
2025-08,Itipso,2673271.59,14333
2025-08,Ivadin,11424,32
2025-08,K-1000,12755885.6746002,20473
2025-08,K-1000 Plus,4004432.04480017,15917
2025-08,Kalsob,34419722.0909952,55348
2025-08,Klevra,9815737.38219989,9699
2025-08,Klevra XR,470648.8624,839
2025-08,Lowplat,83788352.6957114,366512
2025-08,Lowplat Plus,112786216.194235,446673
2025-08,Momist Nasal Spray,4584125.055,7850
2025-08,Neo Q 10,3888720.67509995,3507
2025-08,Nise,68230403.4250288,263147
2025-08,Omron BPM,30705420.5359999,3702
2025-08,Omron BPM Wrist,436040.576,76
2025-08,Omron ETB,288694.6729,206
2025-08,Omron Nebulizer,217928.8947,19
2025-08,Omron Weigh Scale,75071.8938,14
2025-08,Onita,14445838.4,12246
2025-08,Opt-D,44293942.1910959,189869
2025-08,Orslim,72984698.3499999,33598
2025-08,Paridopa,6841096.14350003,4586
2025-08,Phytus,835165.373999997,2095
2025-08,Ramipace,30878890.5326022,53374
2025-08,Redexa,2877045.93,4637
2025-08,Retzole,5045116.35,3519
2025-08,Revolic,818856.561600005,1510
2025-08,Sacvin,49481087.8139926,35099
2025-08,SheVit,6949601.97059996,14044
2025-08,Sparliv,4109655.71780017,5216
2025-08,Stevo,2641042.16559999,6728
2025-08,Supercran,1269844.5979,3864
2025-08,Tansin,4832814.54649994,23831
2025-08,Telsarta,8606901.95,32332
2025-08,Telsarta-A,17694901.6820996,42644
2025-08,Telsarta-D,1551651.778,3475
2025-08,Thewril,5002012.85,8826
2025-08,Tiocap,3454408.5,14060
2025-08,Treatan,10893019.6364994,30259
2025-08,Treatan-D,1373580.45,1641
2025-08,UriTreat,1550485,1833
2025-08,Vanzak,4293875.37650001,13604
2025-08,Vible,9083068.31799945,12682
2025-08,Voxamine,7966475.83530049,18103
2025-08,X-Plended,176635132.423908,411396
2025-08,X-Plended EZ,25924269.6880013,64194
2025-08,Xcept,44247778.4318969,84943
2025-08,Xilica,15017065.2411022,37570
2025-08,Zibes,6211917.4898996,41020
2025-08,Zilero,1628243.4675,2011
2025-08,Zilfom,1470536.55,3304
2025-08,Zoltar,9470929.57210011,44119
2025-09,Actiflor,4368194.795,6979
2025-09,Actnise,5861158.08189994,17809
2025-09,Ad Folic,11789913.1726023,30515
2025-09,Ad Folic OD,24492357.6955011,46939
2025-09,Ad-D Chewable,662046.258900004,2669
2025-09,Agoviz,3768372.78750005,5329
2025-09,Aircare Plus,900925.317899999,2295
2025-09,Aireez,14924153.7320001,25736
2025-09,Anex-M,911926.253599987,2754
2025-09,Anplag,40776060.213,29902
2025-09,Arbi,3974284.99,11680
2025-09,Arbi-A,940103.552999987,3707
2025-09,Arbi-D,9985997.20849992,22340
2025-09,Avsar,158521379.764983,350219
2025-09,Avsar Plus,51262869.204505,117479
2025-09,BD PEN NEEDLE,2996547.2305,134675
2025-09,BD SYRINGE - BAG,65279285.4874991,1915917
2025-09,Bempion,598055.75,1447
2025-09,Busonide,13553050.5124994,31888
2025-09,Byvas,32836434.6274948,116362
2025-09,Dapwiz,7555211.501,26446
2025-09,Dapwiz Plus XR,2700249.79950003,6240
2025-09,Dipof,2294821.14219999,10077
2025-09,Diu Tansin,1779490.12999994,8703
2025-09,Duzalta,19898199.6519977,34164
2025-09,Eglaro,257526.106,645
2025-09,Eglaro-S,11186014.0269,17392
2025-09,Erli,22149333.8743986,54137
2025-09,Erli Plus,12963628.5985,40665
2025-09,Erli Plus XR,14784970.5024995,27722
2025-09,Erlina,18571158.1118003,33056
2025-09,Erlina Plus XR,6324657.80999994,22891
2025-09,Estar,57220197.4338102,153154
2025-09,Evo Joshanda,22440,44
2025-09,EvoCheck,25395749.9301998,11482
2025-09,EvoCheck Go,20908834.049,14314
2025-09,Evofix,4410901.26,7059
2025-09,Evokalm,10256281.6884004,38174
2025-09,Evokalm XR,2585385.075,4472
2025-09,Evopride,16312715.9689977,28516
2025-09,Evopride Plus,23323604.7402038,55818
2025-09,Fasteso,4107595.7957,11788
2025-09,Femova,18449727.9740995,17225
2025-09,Ferfer,25707089.1896972,34217
2025-09,Ferfer Gro,421.32,1
2025-09,Finno-Q,3392370.40060004,6751
2025-09,Forsonide,558774.36,1024
2025-09,Galvecta,530392.52,1565
2025-09,Galvecta Plus,6702676.509,13316
2025-09,Gouric,96772577.4775002,160599
2025-09,Histalis,2517995.12,13375
2025-09,Inosita,16106741.0329989,15603
2025-09,Inosita Plus,151085854.821403,172338
2025-09,Iprazyme,94235.25,202
2025-09,Iprazyme-S,112157.5,196
2025-09,Itipso,2808397.79,15050
2025-09,Ivadin,7140,20
2025-09,K-1000,21486936.8381014,34512
2025-09,K-1000 Plus,3439693.32960013,13666
2025-09,Kalsob,24293009.532797,39087
2025-09,Klevra,10116680.7253999,9898
2025-09,Klevra XR,448858.7656,800
2025-09,Lowplat,84810478.5709145,371225
2025-09,Lowplat Plus,116746550.331431,462965
2025-09,Momist Nasal Spray,4702809.195,8080
2025-09,Neo Q 10,3901237.18709996,3517
2025-09,Nise,73886271.979516,284867
2025-09,Omron BPM,24598431.3211999,3470
2025-09,Omron BPM Wrist,4263596.40249999,486
2025-09,Omron ETB,280271.2711,194
2025-09,Omron Nebulizer,250621.0391,22
2025-09,Omron Weigh Scale,278003.615,50
2025-09,Onita,14942425.4,12678
2025-09,Opt-D,45126118.4828942,194719
2025-09,Orslim,76996468.4244999,35450
2025-09,Paridopa,8770561.70950001,5626
2025-09,Phytus,667533.600000001,1676
2025-09,Ramipace,31604876.202002,54826
2025-09,Redexa,2769414.9625,4475
2025-09,Retzole,5090677.2,3549
2025-09,Revolic,881005.574400005,1625
2025-09,Sacvin,50282236.9460923,35915
2025-09,SheVit,9478733.85849975,19184
2025-09,Sparliv,4109500.19080015,5210
2025-09,Stevo,1029895.072,2448
2025-09,Supercran,867119.028900003,2937
2025-09,Tansin,4978117.02519986,24661
2025-09,Telsarta,9085530.915,34172
2025-09,Telsarta-A,17957982.3176995,42279
2025-09,Telsarta-D,8703186.30999999,19571
2025-09,Thewril,5130041.975,9041
2025-09,Tiocap,3775793.925,14417
2025-09,Treatan,10919416.7844994,30607
2025-09,Treatan-D,1259156.0625,1503
2025-09,UriTreat,1576622.5,1865
2025-09,Vanzak,5017868.70750001,15686
2025-09,Vible,9189510.78609943,12834
2025-09,Voxamine,8269518.30100044,18558
2025-09,X-Plended,189786501.621612,442908
2025-09,X-Plended EZ,15012252.4265004,34273
2025-09,Xcept,46850857.3521967,88721
2025-09,Xilica,14704057.6047022,36637
2025-09,Zibes,7069525.49639923,52691
2025-09,Zilero,1752084.6,2166
2025-09,Zilfom,1465128,3289
2025-09,Zoltar,9728240.32400009,44030
2025-10,Actiflor,2109583.55,3376
2025-10,Actnise,4761842.04489997,14181
2025-10,Ad Folic,11380111.6390022,29421
2025-10,Ad Folic OD,23422184.5850003,44832
2025-10,Ad-D Chewable,704189.922000005,2638
2025-10,Agoviz,4512812.72400008,6391
2025-10,Aircare,1307.7,3
2025-10,Aircare Plus,2559474.43909999,6794
2025-10,Aireez,19198142.2790001,33729
2025-10,Anex-M,904171.825999987,2731
2025-10,Anplag,42518027.235,31133
2025-10,Arbi,4169948.7,12207
2025-10,Arbi-A,796338.70139999,3186
2025-10,Arbi-D,9945193.23049992,22266
2025-10,Avsar,162217104.075968,358180
2025-10,Avsar Plus,52633288.2779062,120487
2025-10,BD PEN NEEDLE,2801499.163,125610
2025-10,BD SYRINGE - BAG,61377115.2934995,1795168
2025-10,Bempion,941968.81,2281
2025-10,Busonide,16178163.991499,38162
2025-10,Byvas,33200061.9374939,118004
2025-10,Dapwiz,7442117.803,26008
2025-10,Dapwiz Plus XR,3768927.40450006,8360
2025-10,Dipof,2347797.62009998,10253
2025-10,Diu Tansin,1875580.82799993,9170
2025-10,Duzalta,19321364.4134979,33178
2025-10,Eglaro,259069.7472,638
2025-10,Eglaro-S,11418740.8375,17760
2025-10,Erli,22556056.8645985,55146
2025-10,Erli Plus,14311331.5099999,45288
2025-10,Erli Plus XR,15790172.6074993,30036
2025-10,Erlina,33418466.1929953,56892
2025-10,Erlina Plus XR,8095036.87999971,29789
2025-10,Estar,57221154.8229064,152785
2025-10,Evo Joshanda,36210,71
2025-10,EvoCheck,21850633.8879997,9926
2025-10,EvoCheck Go,18823755.2834997,12839
2025-10,Evofix,4893784.73,7835
2025-10,Evokalm,9908827.63570038,37131
2025-10,Evokalm XR,2579656.755,4425
2025-10,Evopride,16409967.2383976,28728
2025-10,Evopride Plus,23925259.4090049,57267
2025-10,Fasteso,4307518.2352,12496
2025-10,Femova,18513676.1552997,17265
2025-10,Ferfer,23105490.5207981,30753
2025-10,Ferfer Gro,421.32,1
2025-10,Finno-Q,3821740.84290007,7608
2025-10,Forsonide,599205.12,1095
2025-10,Galvecta,580909.72,1718
2025-10,Galvecta Plus,6831495.4325,13557
2025-10,Gouric,102868196.885,170792
2025-10,Histalis,2937236.54,15754
2025-10,Inosita,15165910.3624988,14853
2025-10,Inosita Plus,145029161.325916,166188
2025-10,Iprazyme,1767523.83,3658
2025-10,Iprazyme-S,2069451.65,3504
2025-10,Itipso,2640926.2,14152
2025-10,Ivadin,9282,26
2025-10,K-1000,21028914.3131009,33731
2025-10,K-1000 Plus,1390875.44640001,5533
2025-10,Kalsob,40319007.6264983,64848
2025-10,Klevra,10203183.3842999,10083
2025-10,Klevra XR,459828.988,820
2025-10,Lowplat,86582419.3305142,378452
2025-10,Lowplat Plus,115192210.446135,456398
2025-10,Momist Nasal Spray,5982370.38,10249
2025-10,Neo Q 10,3832837.44159994,3456
2025-10,Nise,75096788.6130108,289677
2025-10,Omron BPM,26782393.9534999,3670
2025-10,Omron BPM Wrist,358769.8095,41
2025-10,Omron ETB,311715.382,215
2025-10,Omron Nebulizer,6108468.3365,723
2025-10,Omron Weigh Scale,144107.1991,25
2025-10,Onita,14607345.2,12368
2025-10,Opt-D,42720943.1270943,179508
2025-10,Orslim,79434726.1454999,36543
2025-10,Paridopa,9763789.96150002,6287
2025-10,Phytus,1252650.01199999,3147
2025-10,Ramipace,31352304.9760026,54405
2025-10,Redexa,2691073.3525,4304
2025-10,Retzole,4983125.85,3468
2025-10,Revolic,874592.336800005,1615
2025-10,Sacvin,52599075.89449,37681
2025-10,SheVit,12133843.8973993,24537
2025-10,Sparliv,4341842.52580018,5510
2025-10,Stevo,467437.240800001,1094
2025-10,Supercran,884941.898700001,3070
2025-10,Tansin,5490915.1790998,27203
2025-10,Telsarta,9173741.11,34580
2025-10,Telsarta-A,20666292.5904999,49730
2025-10,Telsarta-D,8907395.769,17678
2025-10,Thewril,4945692.7,8730
2025-10,Tiocap,4238522.025,16902
2025-10,Treatan,11002484.3079994,30806
2025-10,Treatan-D,1347317.235,1611
2025-10,UriTreat,1651677.5,1957
2025-10,Vanzak,5365084.19599999,16611
2025-10,Vible,9160030.8592994,12788
2025-10,Voxamine,8123693.37750049,18289
2025-10,X-Plended,189810574.250513,443270
2025-10,X-Plended EZ,37141148.6155011,94143
2025-10,Xcept,47910763.9434956,90169
2025-10,Xilica,14846053.1429021,36991
2025-10,Zibes,7132641.21629932,50532
2025-10,Zilero,2019908.1675,2492
2025-10,Zilfom,1747970.175,3925
2025-10,Zoltar,10187704.1501,46063
2025-11,Actiflor,1963397.745,3098
2025-11,Actnise,3161933.90979999,9247
2025-11,Ad Folic,11261476.1145021,29141
2025-11,Ad Folic OD,22474844.7755004,43085
2025-11,Ad-D Chewable,615180.461600002,2306
2025-11,Agoviz,3821695.96550005,5412
2025-11,Aircare,1743.6,4
2025-11,Aircare Plus,1346238.86259999,3438
2025-11,Aireez,19381070.0650001,34925
2025-11,Anex-M,872302.90179999,2634
2025-11,Anplag,41627164.835,30429
2025-11,Arbi,3842420.1975,11304
2025-11,Arbi-A,781307.10209999,3159
2025-11,Arbi-D,9442808.87349985,21172
2025-11,Avsar,159566841.725982,351403
2025-11,Avsar Plus,51857636.979907,118677
2025-11,BD PEN NEEDLE,6391248.8547,292336
2025-11,BD SYRINGE - BAG,54172406.2649992,1581470
2025-11,Bempion,936228.25,2265
2025-11,Busonide,16628327.6988989,39181
2025-11,Byvas,31882683.2424941,112985
2025-11,Dapwiz,6560052.99,22971
2025-11,Dapwiz Plus XR,3229125.87500005,7161
2025-11,Dipof,2181027.26480001,9504
2025-11,Diu Tansin,1821144.09949994,8895
2025-11,Duzalta,18330282.2596978,31497
2025-11,Eglaro,254749.712,627
2025-11,Eglaro-S,10632959.3675,16524
2025-11,Erli,21260527.4462987,52091
2025-11,Erli Plus,12997103.924,40950
2025-11,Erli Plus XR,14565416.2004994,27645
2025-11,Erlina,25718618.0789973,44265
2025-11,Erlina Plus XR,5694938.72699995,21139
2025-11,Estar,53576318.2751054,143414
2025-11,Evo Joshanda,37740,74
2025-11,EvoCheck,26419739.1683995,12314
2025-11,EvoCheck Go,21700490.4661011,14582
2025-11,EvoCheck Premium LinX,1207136,90
2025-11,Evofix,4238323.38,6445
2025-11,Evokalm,9364157.79320041,34733
2025-11,Evokalm XR,2128769.7925,3659
2025-11,Evopride,15471019.0188977,26809
2025-11,Evopride Plus,21434729.0514038,51286
2025-11,Fasteso,3267122.56170001,9580
2025-11,Femova,16816042.2013991,15681
2025-11,Ferfer,20031794.6703987,26673
2025-11,Ferfer Gro,1685.28,4
2025-11,Finno-Q,2960347.65490002,5895
2025-11,Forsonide,507048.63,938
2025-11,Galvecta,539724.194,1595
2025-11,Galvecta Plus,6018704.99,11939
2025-11,Gouric,87595972.4199999,145217
2025-11,Histalis,2853352.93,15503
2025-11,Inosita,14223593.7194989,13930
2025-11,Inosita Plus,134049113.776535,153165
2025-11,Iprazyme,1007963.49,2091
2025-11,Iprazyme-S,1949041.5,3315
2025-11,Itipso,2355908.28,12627
2025-11,Ivadin,8211,23
2025-11,K-1000,18964077.2164005,30453
2025-11,K-1000 Plus,2002493.35440002,7973
2025-11,Kalsob,33708795.3889944,54243
2025-11,Klevra,9504267.4890999,8554
2025-11,Klevra XR,439684.6,788
2025-11,Lowplat,83757621.9067166,366569
2025-11,Lowplat Plus,110393722.305632,437474
2025-11,Momist Nasal Spray,6861440.03999999,11762
2025-11,Neo Q 10,3652125.08379996,3294
2025-11,Nise,70136916.3200248,270476
2025-11,Omron BPM,30697573.9100999,4327
2025-11,Omron BPM Wrist,164885.583,20
2025-11,Omron ETB,382652.6041,276
2025-11,Omron Nebulizer,1539170.9311,181
2025-11,Omron Weigh Scale,220611.1989,41
2025-11,Onita,14511681.1,12316
2025-11,Opt-D,39939564.3727956,174909
2025-11,Orslim,71072061.2774999,32710
2025-11,Paridopa,10152034.906,6466
2025-11,Phytus,1350763.04399999,3394
2025-11,Ramipace,30094508.531702,52320
2025-11,Redexa,2271102.7175,3583
2025-11,Retzole,2262263.1,1571
2025-11,Revolic,622356.487200003,1146
2025-11,Sacvin,49912649.7074928,35868
2025-11,SheVit,9935390.81269983,20087
2025-11,Sparliv,3854840.38040014,4890
2025-11,Stevo,425960.6632,1003
2025-11,Supercran,782325.829100001,2744
2025-11,Tansin,5062876.35549982,25116
2025-11,Telsarta,8566741.745,32057
2025-11,Telsarta-A,21078240.4784998,50942
2025-11,Telsarta-D,8015865.704,16216
2025-11,Thewril,4924115.33,8688
2025-11,Tiocap,4822218.3,14116
2025-11,Treatan,10504833.4453994,29042
2025-11,Treatan-D,1392606.775,1667
2025-11,UFI,1045.5,3
2025-11,UriTreat,1475251.5,1747
2025-11,Vanzak,4858316.8055,14687
2025-11,Vible,8020719.49279954,11195
2025-11,Voxamine,7503833.41190049,16843
2025-11,X-Plended,179168839.31251,417991
2025-11,X-Plended EZ,25577712.5560014,63220
2025-11,Xcept,46960339.1716957,88894
2025-11,Xilica,14195402.984502,35094
2025-11,Zibes,6866019.17399935,48023
2025-11,Zilero,1975834.1205,2453
2025-11,Zilfom,1527665.475,3427
2025-11,Zoltar,8938939.10910014,39595
2025-12,Actiflor,1990711.305,3150
2025-12,Actnise,4039627.61929994,12287
2025-12,Ad Folic,12142220.1783025,31418
2025-12,Ad Folic OD,23959308.8085009,45966
2025-12,Ad-D Chewable,643489.817000002,2392
2025-12,Agoviz,4148578.78200004,5872
2025-12,Aircare,871.8,2
2025-12,Aircare Plus,2285458.75229998,6022
2025-12,Aireez,19805139.9270001,35563
2025-12,Anex-M,684955.979399993,2069
2025-12,Anplag,48190071.6575,34970
2025-12,Arbi,4474976.5383,13152
2025-12,Arbi-A,1275002.03269999,4955
2025-12,Arbi-D,10458256.7859999,23410
2025-12,Avsar,177073968.997945,390269
2025-12,Avsar Plus,57366461.5394069,131366
2025-12,BD PEN NEEDLE,2638975.8297,118126
2025-12,BD SYRINGE - BAG,64178278.2944993,1866934
2025-12,Bempion,863332.76,2084
2025-12,Busonide,18803221.4582981,44366
2025-12,Byvas,35340704.4299948,125328
2025-12,Dapwiz,7085005.765,24888
2025-12,Dapwiz Plus XR,3191428.28250004,7101
2025-12,Dipof,2491295.82709997,10941
2025-12,Diu Tansin,2027827.99999992,9906
2025-12,Duzalta,19598019.7115981,33684
2025-12,Eglaro,277819.7288,699
2025-12,Eglaro-S,11278355.055,17531
2025-12,Erli,22973942.075598,56369
2025-12,Erli Plus,14111209.2804999,44669
2025-12,Erli Plus XR,15686336.8539994,29870
2025-12,Erlina,28032001.9979964,48241
2025-12,Erlina Plus XR,6373911.31499986,22981
2025-12,Estar,58462403.8498109,156414
2025-12,Evo Joshanda,22440,44
2025-12,EvoCheck,19036141.1684,8530
2025-12,EvoCheck Go,17810847.4001998,11940
2025-12,EvoCheck Premium LinX,5698400,455
2025-12,Evofix,4064835.66,6022
2025-12,Evokalm,10836561.7334005,40553
2025-12,Evokalm XR,2517507.135,4344
2025-12,Evopride,14249547.2829975,26659
2025-12,Evopride Plus,23105010.3829039,55152
2025-12,Fasteso,3270472.99310002,9632
2025-12,Femova,16802978.8629992,15680
2025-12,Ferfer,19441697.679899,25884
2025-12,Ferfer Gro,421.32,1
2025-12,Finno-Q,2781740.84150003,5535
2025-12,Forsonide,413297.88,769
2025-12,Galvecta,586980.93,1731
2025-12,Galvecta Plus,7024320.1,13971
2025-12,Gouric,87199428.7200001,145388
2025-12,Histalis,2740114.145,14903
2025-12,Inosita,15411532.5799989,14869
2025-12,Inosita Plus,144340194.26851,161561
2025-12,Iprazyme,2729445.285,5643
2025-12,Iprazyme-S,4167082.5,7054
2025-12,Itipso,2442425.7,13093
2025-12,Ivadin,8211,23
2025-12,K-1000,19599396.8379007,31451
2025-12,K-1000 Plus,1580570.53440002,6290
2025-12,Kalsob,34727132.7554956,55915
2025-12,Klevra,11550438.2309999,11641
2025-12,Klevra XR,581265.7,1034
2025-12,Lowplat,92183643.5847069,403403
2025-12,Lowplat Plus,121618286.66434,482060
2025-12,Momist Nasal Spray,6894055.305,11826
2025-12,Neo Q 10,4021573.68639995,3623
2025-12,Nise,71080081.1810281,274196
2025-12,Omron BPM,33570330.6080999,4438
2025-12,Omron BPM Wrist,437631.98,50
2025-12,Omron ETB,394847.6604,280
2025-12,Omron Nebulizer,827707.1918,62
2025-12,Omron Weigh Scale,228308.4622,41
2025-12,Onita,16659500.2,14130
2025-12,Opt-D,40296389.1180958,174460
2025-12,Orslim,68472088.9285,31511
2025-12,Paridopa,12178653.294,7653
2025-12,Phytus,1556337.78,3949
2025-12,Ramipace,32319111.3626017,56251
2025-12,Redexa,2322095.3225,3600
2025-12,Retzole,3401220.6,2378
2025-12,Revolic,547397.345600003,1009
2025-12,Sacvin,58267986.2714897,41901
2025-12,SheVit,10680234.9892996,21593
2025-12,Sparliv,4028615.05460016,5105
2025-12,Stevo,319235.276800001,751
2025-12,Supercran,302114.3748,1016
2025-12,Tansin,3242116.92460016,15622
2025-12,Telsarta,9037354.43499999,33779
2025-12,Telsarta-A,22501391.9534002,54335
2025-12,Telsarta-D,8141780.33,16786
2025-12,Thewril,4866338.825,8598
2025-12,Tiocap,6594591.975,10938
2025-12,Treatan,11337705.2127992,31773
2025-12,Treatan-D,1420308.975,1698
2025-12,UriTreat,1702082.5,2018
2025-12,Vanzak,5260415.1164,15946
2025-12,Vible,8800804.49079947,12276
2025-12,Voxamine,8093658.77440047,18052
2025-12,X-Plended,193289359.963021,450434
2025-12,X-Plended EZ,30804289.9005016,76657
2025-12,Xcept,49731722.6494952,93581
2025-12,Xilica,14959912.9768022,36843
2025-12,Zibes,7615233.05419918,55641
2025-12,Zilero,2061201.55,2543
2025-12,Zilfom,958109.1625,2152
2025-12,Zoltar,7744474.98920025,34808
